id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
425639,House with garden,2116153,Victor/Paula,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40864,2.14557,Entire home/apt,440,2,63,2021-12-29,0.67,1,229,9,HUTB-007016
432482,PENTHOUSE PANORAMIC VIEW,898600,Andre,Eixample,la Dreta de l'Eixample,41.39144,2.16128,Entire home/apt,176,1,275,2022-03-07,2.33,2,251,35,HUTB-005602
438102,Nice quiet room close to S. Familia,2176121,Rosa María,Eixample,el Fort Pienc,41.39829,2.1812,Private room,45,3,116,2019-11-30,0.97,2,193,0,
439057,"Paseo de Gracia - Diagonal, 120 m2",2181314,Javier,Gràcia,la Vila de Gràcia,41.40002,2.1579,Entire home/apt,126,2,275,2022-03-08,2.32,1,245,13,HUTB-012497
440427,Just Next to Sagrada Familia!!!,2041901,Dani,Eixample,la Sagrada Família,41.40332,2.17615,Entire home/apt,113,3,97,2021-11-04,0.85,11,218,9,HUTB-001132
443110,New apartment center BCN,2201772,Dimitry,Eixample,l'Antiga Esquerra de l'Eixample,41.38921,2.15195,Entire home/apt,250,5,42,2022-03-09,0.35,14,350,3,0168028-0
462062,Cerca de Plaza España.,16569867,Lola,Eixample,la Nova Esquerra de l'Eixample,41.37856,2.15194,Private room,42,3,118,2021-10-27,1.28,2,30,14,
462557,Large room and light. balcony (red),2298462,Juan Carlos,Eixample,Sant Antoni,41.38314,2.16195,Private room,33,2,67,2019-08-18,0.57,1,0,0,Exempt
469157,"Big, Central, 2 en-suites (50% off)",340570,Atún,Ciutat Vella,el Barri Gòtic,41.38046,2.17822,Entire home/apt,110,31,25,2022-02-06,0.21,2,311,2,
469177,Cozy Spacius apartment in Paralel for 8,1432835,Angel,Sants-Montjuïc,el Poble Sec,41.37501,2.16009,Entire home/apt,135,3,220,2022-02-14,1.88,33,196,21,HUTB-002619
469710,Loft bohemio muy  cerca de PASEO  DE GRACIA,1995385,Ana,Eixample,la Dreta de l'Eixample,41.39587,2.16983,Entire home/apt,129,3,81,2022-01-11,0.68,3,126,25,HUTB-000381
472062,close to Paseo de Gracia.,2337603,Rosa,Gràcia,la Vila de Gràcia,41.39822,2.16081,Entire home/apt,139,5,41,2022-01-01,0.55,4,65,7,HUTB-213958
473395,Walking distance to Paseo de Gracia,2337603,Rosa,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39871,2.15292,Entire home/apt,200,5,50,2020-03-10,0.59,4,47,0,HUTB-368708
473459,GALA - Between Gracia and Sant Gervasi,2337603,Rosa,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39851,2.15304,Entire home/apt,141,5,31,2022-02-24,0.43,4,75,10,HUTB-025983
474669,Confort Apartment 2 Bedrooms WIFI,2353086,Oscar,Sants-Montjuïc,Sants,41.37978,2.12977,Entire home/apt,115,3,73,2021-11-08,0.62,1,295,12,HUTB-001039
475786,Room to rent in beautiful apartment,2358821,Anna Micaela,Gràcia,Vallcarca i els Penitents,41.40977,2.14839,Private room,79,7,0,,,1,365,0,
478173,"Penthouse in Barcelona, Sun terrace",1724144,Promociones Andreo SL,Sants-Montjuïc,Hostafrancs,41.37197,2.14387,Entire home/apt,360,3,49,2019-10-28,0.41,1,338,0,HUTB-005568
480975,Cozy loft with a big terrace!,2272146,Javi,Sants-Montjuïc,el Poble Sec,41.37227,2.16574,Private room,50,1,0,,,1,0,0,
481739,The Gaudi Suites II,2320210,"Ale, Maria & Arthur",Eixample,la Dreta de l'Eixample,41.39776,2.16499,Entire home/apt,135,1,30,2021-12-09,0.45,35,56,7,HUTB-001080
485011,A Super unique/charming/hip room!,2400841,Skye,Eixample,el Fort Pienc,41.3929,2.17887,Private room,58,2,86,2019-10-14,0.78,2,1,0,HUTB-006935
490517,The Sagrada Penthouse,2320210,"Ale, Maria & Arthur",Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40385,2.1691,Entire home/apt,146,1,32,2021-12-06,0.46,35,76,4,HUTB-003522
490803,Plaza Sagrada Familia apartment,2320210,"Ale, Maria & Arthur",Eixample,la Sagrada Família,41.40347,2.17157,Entire home/apt,140,1,81,2021-10-15,0.85,35,289,10,HUTB-002111
490853,Private Balcony in Sagrada Familia,2426746,Joel Giraldo,Eixample,la Sagrada Família,41.40424,2.17244,Private room,36,2,541,2022-02-20,4.54,3,244,44,
494834,Sant Pau Barcelona Suites,2320210,"Ale, Maria & Arthur",Horta-Guinardó,el Baix Guinardó,41.41011,2.16976,Entire home/apt,118,1,32,2020-02-17,0.46,35,62,0,HUTB-002560
496997,Lovely & Elegant Apartment in Eixample 1-2,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3888,2.15898,Entire home/apt,134,3,243,2022-01-30,2.05,33,235,28,HUTB-003827
497545,Delightful & Elegant close to Paseo de Gracia,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3888,2.15898,Entire home/apt,126,3,168,2021-09-26,1.42,33,257,4,HUTB-003826
498416,"Comfy & central, large shared terrace, Gothic",1310304,Luis,Ciutat Vella,el Barri Gòtic,41.38355,2.17156,Entire home/apt,31,32,10,2021-12-18,0.09,70,248,1,
502436,FANTASTIC RAMBLAS,2262273,Serket,Ciutat Vella,el Barri Gòtic,41.37948,2.17666,Entire home/apt,70,33,3,2014-08-28,0.03,18,336,0,
503765,New and sunny apartment at Sagrada Familia,2484443,Jordi,Eixample,la Dreta de l'Eixample,41.39795,2.17166,Entire home/apt,117,5,99,2022-03-26,0.84,1,15,13,HUTB-005663
507667,Habitación cerca sagrada familia-2,2176121,Rosa María,Eixample,el Fort Pienc,41.39774,2.18218,Private room,60,3,86,2020-03-01,0.82,2,122,0,
508212,Central Atico Apartment with Private Terrace,2504689,Carolina,Eixample,l'Antiga Esquerra de l'Eixample,41.39161,2.15782,Entire home/apt,126,5,71,2020-01-06,0.60,1,51,0,HUTB-003831
510923,Lovely Penthouse in Barcelona,2517389,Sara,Sant Andreu,el Congrés i els Indians,41.42257,2.18047,Entire home/apt,95,7,23,2017-08-14,0.22,2,226,0,HUTB-008605
511739,sfp1 NICE 2 BED ACOMODIS APARTMENT SAGRADA FAMILIA,1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40376,2.17292,Entire home/apt,96,1,7,2019-09-03,0.06,122,338,0,
512368,COZY & SUNNY ROOM,1687383,Juanmi,Ciutat Vella,el Raval,41.3757,2.17101,Private room,30,14,43,2021-10-20,0.38,2,69,1,
512666,"bcn-rentals-ramblas 4, just 7-10 min to Ramblas",488117,David Y Maria,Ciutat Vella,el Raval,41.37779,2.16729,Entire home/apt,138,6,65,2021-07-02,0.60,6,301,1,HUTB-003872
512737,"bcn-rentals-ramblas 3, just 7-10 min to Ramblas",488117,David Y Maria,Ciutat Vella,el Raval,41.37701,2.16663,Entire home/apt,129,6,22,2021-08-24,0.21,6,317,2,HUTB-003876
513825,Three Bedroom Apartment Sagrada Familia - S3,1093718,Alexey,Eixample,el Fort Pienc,41.40012,2.1756,Entire home/apt,150,2,55,2021-12-27,0.47,10,174,3,HUTB-006895
515230,LuxRent Apartment Num.15,2537484,Enrique,Ciutat Vella,el Raval,41.37949,2.16387,Entire home/apt,55,45,123,2021-03-13,1.07,6,30,1,
515729,Stay close to Sagrada Family temple,2540372,Victor,Eixample,la Sagrada Família,41.40616,2.17619,Private room,68,3,7,2019-06-09,0.10,1,365,0,78064066L
517407,Luxury Apartment Sagrada Familia,1093718,Alexey,Eixample,el Fort Pienc,41.4003,2.17502,Entire home/apt,180,2,99,2021-11-24,0.84,10,139,8,HUTB-006817
519631,Great location 1870´s charming home,1009636,Charles,Eixample,la Dreta de l'Eixample,41.39506,2.17308,Entire home/apt,213,1,438,2020-03-12,4.13,1,248,0,HUTB-006291
520389,Great Design apartment in Barcelona center,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3888,2.15898,Entire home/apt,139,3,231,2022-02-25,1.97,33,257,21,HUTB-003825
522705,MODERN FLAT. BARCELONA CENTER,2570705,Pilar,Eixample,la Dreta de l'Eixample,41.39646,2.17132,Entire home/apt,91,4,123,2020-02-15,1.19,1,216,0,HUTB-010903
527183,HABITACIÓN PLAÇA SANTS,2590800,Rosa,Sants-Montjuïc,Sants,41.37415,2.13315,Private room,31,15,4,2015-10-11,0.05,3,331,0,
526016,LOVELY DOUBLE ROOM IN BARCELONA CENTER 1,2585816,Oscar,Eixample,Sant Antoni,41.37806,2.16012,Private room,350,300,150,2020-03-15,2.60,2,0,0,
526094,"Nice, sunny & quite single room in the center",2586242,Gemma,Ciutat Vella,el Raval,41.37639,2.17419,Private room,50,32,44,2021-12-08,0.46,2,238,3,Exempt
598329,views apartment,2958781,Carlos,Ciutat Vella,la Barceloneta,41.377438,2.188638,Entire home/apt,166,3,65,2022-02-23,0.61,2,272,9,"01-2012-0568
HUTB-000838"
600590,COSY QUIET front Sagrada Familia! PERFECT LOCATION,1906952,Khris,Eixample,la Sagrada Família,41.40505,2.17259,Private room,47,3,286,2022-01-08,2.45,2,153,22,Exempt
615381,Center P.Univ -P.Catalunya Rambles2,3050422,David,Ciutat Vella,el Raval,41.3848,2.16546,Entire home/apt,120,2,63,2022-02-06,0.54,2,244,15,HUTB-004442
617561,CHARMING 43,3039107,Manuel,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39433,2.14439,Entire home/apt,96,2,129,2021-02-03,1.12,33,169,0,HUTB000973
619728,Atico Sagrada Familia,2439400,KeyBarcelona,Eixample,la Sagrada Família,41.40118,2.17793,Entire home/apt,144,2,79,2022-02-22,0.94,32,291,19,HUTB-000025
621656,The Room in BCN,3081150,Andrea,Sants-Montjuïc,Hostafrancs,41.37287,2.14184,Private room,38,2,186,2022-03-07,2.25,1,264,39,Exempt
626043,"Nice, Lighter and Comfortable Rooms in my Flat",3080717,Leonor,Eixample,el Fort Pienc,41.3933,2.18218,Private room,35,3,104,2022-03-04,0.96,1,294,17,
630566,modern sunny Attic with pool&garden close to beach,3134685,Florian,Sant Martí,el Poblenou,41.40618,2.20279,Entire home/apt,168,4,54,2020-08-25,0.47,1,181,0,HUTB-007524
634786,Bcn City Oasis - Arty Apt -  5 ensuite bedrooms,114509,Stevie,Eixample,l'Antiga Esquerra de l'Eixample,41.39078,2.15916,Private room,443,5,1,2018-05-07,0.02,1,37,0,
637232,Сдам комнату1 в Барселоне посуточно (rent a room),3178074,Natasha,Sant Martí,Sant Martí de Provençals,41.41793,2.19544,Private room,26,2,129,2022-03-07,1.38,2,82,14,
638009,Barcelona/Poblenou: Sun & Culture,3182737,Desirée,Sant Martí,el Parc i la Llacuna del Poblenou,41.40097,2.19302,Private room,30,2,107,2021-08-17,0.95,1,38,16,Exempt
639137,"14 p, CENTRIC, NEAR SANTS STATION train AIRPORT",1257705,José Luis,Eixample,la Nova Esquerra de l'Eixample,41.38496,2.14292,Entire home/apt,186,2,23,2022-01-20,0.22,4,126,5,HUTB-005690
639820,Private Roof Top Sant Antoni,3194412,Cloud5,Eixample,Sant Antoni,41.37751,2.16021,Entire home/apt,129,1,182,2022-02-12,1.57,3,219,5,HUTB-011680
639941,Gracia city apartment,1391607,Aline I Andrea,Gràcia,la Vila de Gràcia,41.40265,2.15597,Entire home/apt,72,3,84,2022-02-12,0.72,83,345,22,HUTB-002709
641402,Attic Suite with private bathroom and terrace,3204398,Mireia,Sants-Montjuïc,Sants - Badal,41.374992,2.130529,Private room,69,4,27,2022-02-28,0.46,2,292,1,Exempt
644378,Charming stylish loft  - Sagrada familia,3224671,Sascha,Horta-Guinardó,el Baix Guinardó,41.40912,2.17005,Entire home/apt,30,80,13,2022-01-15,0.14,1,0,2,Exempt
645513,"BEACH ,ATTIC APARTMENT TERRACE !",3041333,Kees,Sant Martí,el Poblenou,41.39698,2.19963,Entire home/apt,83,4,155,2021-08-29,1.35,1,244,5,HUTB-184050
648112,New room  Barcelona city center,3250864,Salas Y Oscar,Eixample,la Nova Esquerra de l'Eixample,41.38107,2.14446,Private room,63,2,6,2017-06-17,0.06,1,0,0,
528979,Suite con mucho encanto!,2598629,Néstor,Gràcia,la Vila de Gràcia,41.39807,2.15483,Private room,45,2,121,2022-03-08,1.21,3,314,28,
531195,Bright four bedroom apartment with balconies,2608724,Stay Together Barcelona Apartments,Eixample,Sant Antoni,41.37535,2.16727,Entire home/apt,300,3,247,2022-03-09,2.09,4,187,131,HUTB-004986
532775,Comfortable MARQUES apartment,1310304,Luis,Eixample,Sant Antoni,41.37509,2.16272,Entire home/apt,47,32,17,2017-09-25,0.15,70,144,0,HUTB-000036
534410,Loft avec Terrasse et vue Sagrada Familia 360’,2626568,Caroline,Eixample,el Fort Pienc,41.39877,2.17755,Entire home/apt,200,5,148,2021-06-28,1.41,1,336,3,HUTB-012024
534550,Bright three bedroom apartment with balconies,2608724,Stay Together Barcelona Apartments,Eixample,Sant Antoni,41.37535,2.16727,Entire home/apt,206,3,148,2022-03-10,1.28,4,163,111,HUTB-002241
536440,Space n'Style Near Sagrada Familia!,2635405,Montserrat,Horta-Guinardó,el Baix Guinardó,41.40987,2.17203,Entire home/apt,127,3,43,2019-09-29,0.41,1,0,0,HUTB-010944
537176,Nice renewed apartament with WiFi (HUTB - 004893),2638282,Fernando,Eixample,Sant Antoni,41.38075,2.15804,Entire home/apt,80,3,391,2022-03-10,3.35,1,185,32,HUTB-004893
543342,Gran Vía Apartment Catalunya square,177617,Joaquin,Eixample,l'Antiga Esquerra de l'Eixample,41.38324,2.15969,Entire home/apt,67,2,273,2022-03-10,2.31,6,201,60,HUTB-005353
548052,"sfp2 2BEDR ""ACOMODIS"" APARTMENT SAGRADA FAMILIA...",1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40263,2.17072,Entire home/apt,96,1,4,2019-09-16,0.09,122,351,0,
548085,"sfa1 A NICE ""ACOMODIS"" PENTHOUSE SAGRADA FAMILIA!!",1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40213,2.17083,Entire home/apt,96,1,2,2015-06-01,0.02,122,340,0,
551378,Luxury apartment near Rambla,2689815,Ricardo,Eixample,l'Antiga Esquerra de l'Eixample,41.39285,2.15657,Entire home/apt,229,2,204,2021-12-25,1.74,1,46,13,HUTB-002109
558366,Single room: morning sun + lots of light in Born,2745490,Bori,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38361,2.18552,Private room,49,32,50,2019-11-13,0.47,2,143,0,
558549,Big Terrace Room - Paseo de Gracia,1451449,Pedro,Eixample,la Dreta de l'Eixample,41.39238,2.16702,Private room,55,7,165,2020-03-14,1.41,8,0,0,Exempt
558651,Spacious Apartment Central BCN,2201772,Dimitry,Eixample,l'Antiga Esquerra de l'Eixample,41.3878,2.15229,Entire home/apt,320,5,34,2021-11-09,0.29,14,340,1,HUTB-002845
558886,3 bedrooms Apt in Barcelona center,2747795,Stephanie,Eixample,la Nova Esquerra de l'Eixample,41.38214,2.14837,Entire home/apt,111,3,149,2021-12-29,1.37,1,260,13,HUTB-2-2012-0289
559801,COMFORTABLE AND VERY SPACIOUS LARGE,2751629,Andrea,Sant Andreu,Navas,41.4177,2.18694,Private room,20,180,33,2020-02-27,0.31,1,0,0,
563971,APARTAMENT IN BARCELONA CENTRE,2773231,Arama,Eixample,Sant Antoni,41.37641,2.15895,Entire home/apt,73,1,551,2022-03-10,4.80,1,220,97,HUTB-001954
564809,UNA HABITACIÓN CON VISTAS,2598629,Néstor,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39748,2.15357,Private room,43,3,77,2022-03-02,0.70,3,283,18,
567962,SUN AND SKY TERRACE-LOFT APART,2794626,Jordi,Sants-Montjuïc,la Bordeta,41.36879,2.13296,Entire home/apt,56,32,30,2022-01-01,0.26,1,266,4,
568129,Nice room in the heart of Barcelona,2795488,Zulma,Eixample,la Nova Esquerra de l'Eixample,41.38192,2.15563,Private room,46,30,76,2022-02-15,0.68,2,344,4,
568185,Comfortable and centrally  room,2795488,Zulma,Eixample,la Nova Esquerra de l'Eixample,41.3819,2.15419,Private room,46,30,64,2021-11-02,0.55,2,344,1,
568432,Charming Sunny Room + private terrace- city centre,1809535,Silvia,Eixample,l'Antiga Esquerra de l'Eixample,41.39215,2.15609,Private room,33,32,352,2021-08-06,3.64,2,210,8,Exempt
569610,Pl España (Ask for Barca-Real Madrid Tickets),2700806,Andres,Sants-Montjuïc,Sants,41.37518,2.14026,Entire home/apt,120,5,43,2019-07-22,0.37,1,0,0,HUTB-009546
572646,Comfort Apt. Barceloneta Beach- Min. 32 day stay.,265165,Jarrod,Ciutat Vella,la Barceloneta,41.37877,2.19063,Entire home/apt,45,32,55,2022-02-03,0.51,1,99,6,
575144,SpaciousCharming.City Center&Beach,1354169,Valentin,Sant Martí,la Vila Olímpica del Poblenou,41.39017,2.19752,Entire home/apt,500,4,34,2019-09-01,0.32,2,345,0,HUTB-000735
576046,"HABITACIÓN DOBLE,  EDIFICIO 1900, Forum, Sag.Fami",2833463,Josefa,Eixample,la Sagrada Família,41.40315,2.18462,Private room,25,3,49,2021-05-14,0.72,2,272,1,Exempt
577027,Centric Double Room - Paseo de Gracia,1451449,Pedro,Eixample,la Dreta de l'Eixample,41.39277,2.1661,Private room,25,5,33,2021-08-22,0.29,8,125,1,Exempt
578180,Nice room with private bathroom,2843953,July,Sant Martí,el Clot,41.40562,2.18658,Private room,30,7,10,2014-08-08,0.08,1,0,0,
578558,Cal Mateu-Sagrada Familia,2846323,Joan,Eixample,el Fort Pienc,41.3969,2.17842,Entire home/apt,200,3,81,2022-01-11,0.72,1,212,13,HUTB-187185
582364,Spectacular Modern Uptown Duplex,2660281,Maria,Sarrià-Sant Gervasi,el Putxet i el Farró,41.41015,2.14451,Entire home/apt,170,2,384,2022-02-17,3.27,1,176,42,HUTB-008325
584348,New&Nice Beachfront Bcna Apartment,2879377,Joaquim,Sant Martí,el Poblenou,41.399,2.2062,Entire home/apt,145,3,131,2020-03-03,1.12,1,248,0,HUTB-009321
585762,Sweet Inn | Spacious loft. near Las Ramblas,1405013,Midtown,Eixample,la Dreta de l'Eixample,41.39401,2.17159,Entire home/apt,167,2,64,2022-02-13,0.91,12,121,40,HUTB-004089
587203,sunny place close to the beach!,2895402,Cristina,Sant Martí,el Poblenou,41.40231,2.20085,Private room,16,31,152,2022-02-03,1.41,1,144,7,Exempt
588268,Cool loft style apartment in Sagrada Familia,2738055,Pepo,Eixample,la Sagrada Família,41.40275,2.17698,Entire home/apt,100,6,296,2022-02-22,2.54,1,297,27,HUTB-001726
588996,Renewed apartment at The Eixample (HUTB-003387),2843608,Fernando,Eixample,Sant Antoni,41.37971,2.1575,Entire home/apt,95,3,279,2022-02-28,2.54,1,249,32,HUTB-003387
590503,Cozy apartment  perfect situation - metro & WIFI,6057270,Alex,Eixample,la Dreta de l'Eixample,41.39987,2.17047,Entire home/apt,71,3,503,2022-03-05,4.29,9,138,19,HUTB-006767
594235,Sunny apartment in Gracia,2934588,Aleix Y Alba,Gràcia,la Vila de Gràcia,41.40427,2.15159,Entire home/apt,90,7,138,2021-02-28,1.18,1,0,0,HUTB-007671
594580,Sunny Attic with stylish garden terrace,2937042,Eleonora,Gràcia,la Vila de Gràcia,41.40709,2.15523,Entire home/apt,145,1,316,2022-02-18,2.87,1,4,25,HUTB-002444
594965,BEST PRICE ! Beach&CityCnter/New&Confor,2903982,Elisenda,Ciutat Vella,la Barceloneta,41.37518,2.18818,Entire home/apt,31,32,52,2021-10-02,0.47,2,254,4,
597715,Charming flat in Barcelona´s Heart!,2955244,Tania,Gràcia,la Vila de Gràcia,41.40256,2.15325,Entire home/apt,90,3,75,2020-01-15,0.65,1,38,0,HUTB-011187
597768,Sunny penthouse flat with terrace!,463043,Mary,Sants-Montjuïc,el Poble Sec,41.37481,2.16522,Entire home/apt,50,30,1,2014-04-16,0.01,1,250,0,
652294,BONITA HABITACION CON BAÑO,3287071,Nadja,Eixample,la Nova Esquerra de l'Eixample,41.38602,2.14419,Private room,16,32,2,2020-11-01,0.05,2,283,0,
659469,TANGER JAZZ POBLENOU BEACH & POOL,66933654,Ruby,Sant Martí,el Parc i la Llacuna del Poblenou,41.40286,2.19615,Entire home/apt,90,2,67,2022-01-23,0.61,4,105,2,HUTB-004998
662879,CENTRAL AND CHARMING FLAT,3347847,Frédéric,Sants-Montjuïc,el Poble Sec,41.37335,2.15589,Entire home/apt,120,3,88,2022-03-06,0.76,1,340,1,HUTB-006964
663096,Gaudi Luxury by Cocoon Barcelona,3348832,Mathieu,Eixample,la Dreta de l'Eixample,41.39025,2.16474,Entire home/apt,166,3,260,2022-03-04,2.66,5,256,38,HUTB-004891
663732,Modern room for nice week-end,3348358,Pier,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38697,2.17781,Private room,35,1,394,2022-03-10,3.45,1,235,39,Exempt
667177,BIG HOUSE (+ 100 M2)+TERRACE+WIFI+PARKING,3357515,Teresa,Sant Martí,el Parc i la Llacuna del Poblenou,41.40062,2.18952,Entire home/apt,225,3,219,2022-03-05,1.94,1,227,8,HUTB-003660
667248,Room for two with private bathroom,1646166,Carolina,Eixample,la Dreta de l'Eixample,41.39031,2.17563,Private room,45,7,79,2014-10-25,0.68,1,0,0,
668990,BONITA HABITACION y muebles nuevos,3287071,Nadja,Eixample,la Nova Esquerra de l'Eixample,41.38701,2.14519,Private room,16,32,2,2020-07-05,0.05,2,283,0,
670782,"Borrell · Near ramblas, in front of San Antoni´s market",3399123,Eberhard&Aurélie@Es-Flats,Eixample,Sant Antoni,41.3773,2.16308,Entire home/apt,80,3,202,2022-02-18,1.76,12,234,12,HUTB-003362
670956,Habitación en la playa de Barcelona,3400078,Núria,Sant Martí,el Poblenou,41.39944,2.20678,Private room,40,2,88,2018-08-31,0.96,1,0,0,Exempt
671458,Sunny and comfortable apartment in the city centre,3403659,Montserrat,Sants-Montjuïc,el Poble Sec,41.37353,2.16131,Entire home/apt,92,3,123,2022-01-08,1.07,4,249,5,
672728,Nice apartment in Napols Street BCN,1391607,Aline I Andrea,Eixample,el Fort Pienc,41.3993,2.17608,Entire home/apt,125,3,40,2020-03-12,0.50,83,226,0,HUTB-002432
675174,SE ALQUILA HABITACION AMUEBLADA,3429484,Daniela,Nou Barris,la Prosperitat,41.44603,2.18172,Private room,30,8,0,,,3,362,0,
675175,FURNISED   ROOM   FOR  RENT,3429484,Daniela,Nou Barris,la Prosperitat,41.44273,2.17985,Private room,25,90,0,,,3,87,0,
679965,quiet and bright room near beach,3461421,Monica,Sant Martí,el Poblenou,41.40194,2.20217,Private room,33,32,248,2022-03-06,2.30,1,13,11,
682808,Central Townhouse Barcelona,3479346,Ewa & Pau,Eixample,la Dreta de l'Eixample,41.39362,2.16868,Entire home/apt,499,3,193,2022-02-24,1.70,16,258,16,HUTB-002714
682871,Well connected & quiet apartment,3479346,Ewa & Pau,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39679,2.14705,Entire home/apt,122,2,309,2022-02-14,2.69,16,209,8,HUTB-004186
683195,"Penthouse loft-wifi-terrace, Gracia",3481371,Eduard,Gràcia,la Vila de Gràcia,41.40156,2.1621,Entire home/apt,140,5,223,2020-08-03,2.04,1,213,0,HUTB-236935
684613,great sunny room with wifi,3488091,Jorge,Eixample,la Nova Esquerra de l'Eixample,41.38294,2.14906,Private room,24,3,72,2020-03-06,0.64,1,192,0,
684639,"HABITACIÓN EXTERIOR, LUMINOSA Y GRANDE.",3297466,Rosa Leni,Eixample,la Nova Esquerra de l'Eixample,41.38584,2.14458,Private room,24,32,0,,,3,253,0,Exempt
684643,HABITACIÓN CÓMODA Y TRANQUILA,3297466,Rosa Leni,Eixample,la Nova Esquerra de l'Eixample,41.38528,2.147,Private room,19,32,2,2020-01-31,0.07,3,284,0,
